,id,name,river,survey,date,description,x,y,x_epsg4326,y_epsg4326,bed_elevation_wgs84,bed_elevation_dhhn,coord_system,pos_rel_WB,discharge,wl_m,wl_model_m,algae_cover,imbrication,bed_slope,meas_station,id_x,dp_position,sediment_depth_m_x,idoc_mgl,temp_c,idoc_sat,H_m_x,id_y,sediment_depth_m_y,kf_ms,slurp_rate_avg_mls,H_m_y,id_hyd,sample_id,v_x_ms,v_y_ms,v_z_ms,kt,kt_2d,v_bulk,water_temperature,operator_name,comment,ship_influence,id_subsurf,sample_id_subsurf,sampling_method,operator_name_subsurf,dm,dg,fi,std_grain,geom_std_grain,skewness,kurtosis,cu,cc,n_carling,n_wu_wang,n_wooster,n_frings,n_user,d10,d16,d25,d30,d50,d60,d75,d84,d90,so,comment_subsurf,percent_finer_250mm,percent_finer_125mm,percent_finer_63mm,percent_finer_31_5mm,percent_finer_16mm,percent_finer_8mm,percent_finer_4mm,percent_finer_2mm,percent_finer_1mm,percent_finer_0_5mm,percent_finer_0_25mm,percent_finer_0_125mm,percent_finer_0_063mm,percent_finer_0_031mm
10,4865.0,Aich 3,Aich,2018,2018-01-01,,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.08,,Blank,Blank,0.0054,Aich 3,6784.0,8.0,0.16500000000000004,7.718999999999999,10.614285714285714,73.457,0.69,7743.0,0.16500000000000004,0.004003406577677217,10.965,0.69,,,,,,,,,,,,,1034.0,Aich 3,FC,Seitz,11.45,3.43,0.66,,2.62,,,21.06,0.26,,,0.1875397985712708,,0.2994077373560129,0.34,0.44,0.65,,2.82,7.12,17.72,26.7,34.87,7.789853540460063,,,,,,,,,47.199999999999996,37.5,19.5,,,,
11,4866.0,Aich 4,Aich,2018,2018-01-01,,9.168185,48.634335,9.168185,48.634335,,,epsg:4326,,,0.17,,Blank,Blank,0.0054,Aich 4,6709.0,8.0,0.22999999999999995,9.354666666666667,10.675,88.53466666666667,0.55,7758.0,0.22999999999999995,0.001459632717653831,8.243703703703703,0.55,,,,,,,,,,,,,1035.0, Aich 4,FC,Seitz,8.45,3.66,0.91,,2.31,,,14.72,0.41,,,0.2160826734553441,,0.3286739126612481,0.46,0.65,0.91,,3.38,6.79,14.81,20.67,24.73,5.639148871948674,,,,,,,,,42.9,28.1,11.0,,,,
12,4867.0,B1 After flushing,fish pass (Simbach am Inn),After flushing 2022,2022-02-08,,13.1546075764881,48.2906615365795,13.1546075764881,48.2906615365795,,,epsg:4326,,,0.3,,Blank,Blank,0.0047,B1 After flushing,7399.5,9.6,0.282,13.456,5.01,107.78099999999999,0.45,8377.5,0.23625000000000002,0.0033627967610754634,15.3975,0.45,,,,,,,,,,,,,1080.0,B1 AfterFlush,FC,Kunz,20.0770924022251,8.3221302401868,1.85290322580645,,2.36162776160156,3.763550369,30.50246504,44.0086787242348,6.4083320838226,0.233671453,0.250176537,0.211044116567935,0.209980562,,0.43217270194986,1.85290322580645,5.39181286549707,7.25769980506822,14.2633969118982,19.0193495934959,28.0660569105691,37.3780188679245,48.044929245283,4.49140037335987,,100.0,100.0,98.4120351023819,80.6936899289594,54.9937317175094,31.9891349770163,21.2703719180944,16.3811115754283,13.7902214793146,12.0351023819473,4.53405766819891,1.56707062264939,0.689511073965733,0.0
13,4868.0,B1 Before flushing,fish pass (Simbach am Inn),Before flushing 2022,2022-02-01,,13.1546081424267,48.2906584943073,13.1546081424267,48.2906584943073,,,epsg:4326,,,0.31,,Blank,Blank,0.0047,B1 Before flushing,7364.5,11.125,0.23625000000000002,12.1375,3.025,94.025,0.45,8369.5,0.23625000000000002,0.002230284945103626,16.0675,,,,,,,,,,,,,,1073.0,B1 BeforeFlush,FC,Kunz,25.9095335390953,10.1455353933643,2.09296442687746,,2.48590182113797,2.374737338,9.221029314,52.581724456539,6.93066727777907,0.224381248,0.245995104,0.199392241924775,0.201601546,,0.429156479217603,2.09296442687746,6.025390625,8.19257849666983,16.8838167435728,22.5657877389584,31.0887442320369,49.1799512195121,61.9973780487804,4.84744760258569,,100.0,100.0,90.4693400467541,75.7237906851285,48.4445243661212,29.545045855062,20.3380686926811,15.7885272433015,13.6486243481388,12.0841575256248,4.72936522208235,1.36666067254091,0.521488940837978,0.0
14,4869.0,B2 After flushing,fish pass (Simbach am Inn),After flushing 2022,2022-02-08,,13.1545887477998,48.2907021081614,13.1545887477998,48.2907021081614,,,epsg:4326,,,0.255,,Blank,Blank,0.0047,B2 After flushing,7409.5,9.5,0.315,12.479000000000001,4.71,100.286,0.42000000000000004,8396.5,0.315,0.0032023905497540785,19.725,0.42000000000000004,,,,,,,,,,,,,1074.0,B2 AfterFlush,FC,Kunz,20.8915748922994,4.41171863636467,0.481461538461538,,2.59163785181146,1.702961969,3.968736762,59.306051472293,6.22679900129835,0.23006444,0.248553068,0.189986417669575,0.201356759,,0.349230769230769,0.481461538461538,4.75213675213675,6.71111111111111,15.2179034157832,20.7114979757085,29.3412955465587,40.4253710247349,50.630035335689,9.16317978474848,,100.0,100.0,97.2731239092495,78.7521815008726,51.8106457242582,33.2897033158813,23.0802792321116,19.6553228621291,18.0846422338568,16.8411867364746,5.49738219895287,1.67975567190226,0.676265270506108,0.0
15,4870.0,B2 Before flushing,fish pass (Simbach am Inn),Before flushing 2022,2022-02-01,,13.1545943892197,48.2906970934965,13.1545943892197,48.2906970934965,,,epsg:4326,,,0.3,,Blank,Blank,0.0047,B2 Before flushing,7372.5,9.5,0.23625000000000002,12.50625,3.3125,96.22875,0.45,8386.5,0.28500000000000003,0.004999343245055428,27.176,0.45,,,,,,,,,,,,,1075.0,B2 BeforeFlush,FC,Kunz,19.6182940377626,5.38006974951478,0.840204081632653,,2.53224150175062,3.912489316,33.25073536,56.4130425201659,6.45521012627467,0.231297882,0.249108226,0.195214063037504,0.202443909,,0.350767543859649,0.840204081632653,4.6509945750452,6.69367088607595,14.883046237534,19.7878643664485,27.5996430696014,34.4501427003293,46.1677277716794,6.40328923308778,,100.0,100.0,98.6189801699716,82.4893767705382,52.7266288951841,33.1975920679886,23.4065155807365,18.6791784702549,16.5545325779036,14.8194050991501,6.74575070821529,2.21317280453257,0.938385269121813,0.0
16,4871.0,Eyach 1,Eyach,2018,2018-01-01,,8.791721,48.381194,8.791721,48.381194,,,epsg:4326,,,0.19,,Blank,Blank,0.0091,Eyach 1,6799.0,8.0,0.24999999999999997,7.617333333333334,18.376666666666665,84.42666666666668,0.53,8088.0,0.24999999999999997,0.0037066044111695373,18.91464285714286,0.53,,,,,,,,,,,,,1057.0,Eyach 1,FC,Seitz,24.22,12.72,5.81,,2.16,,,22.29,3.39,,,0.23141464048716728,,0.2777310864086493,1.21,3.43,8.0,,21.15,26.9,38.39,47.25,53.15,3.7115374447904514,,,,,,,,,12.8,9.3,5.3,,,,
17,4872.0,Eyach 2,Eyach,2018,2018-01-01,,8.791721,48.381194,8.791721,48.381194,,,epsg:4326,,,0.22,,Blank,Blank,0.0091,Eyach 2,6814.0,8.0,0.25999999999999995,9.693333333333333,18.66,108.07,0.52,8103.0,0.25999999999999995,0.007099251088338999,43.72133333333333,0.52,,,,,,,,,,,,,1058.0,Eyach 2,FC,Seitz,21.67,11.31,5.48,,1.95,,,15.87,2.6,,,0.2547241212188938,,0.2620832668564763,1.49,3.12,7.16,,18.98,23.6,30.53,40.99,49.24,3.6246131535407353,,,,,,,,,18.6,12.7,7.3999999999999995,,,,
18,4873.0,Eyach 3,Eyach,2018,2018-01-01,,8.791721,48.381194,8.791721,48.381194,,,epsg:4326,,,0.25,,Blank,Blank,0.0091,Eyach 3,6829.0,8.0,0.23999999999999994,9.022666666666668,17.60666666666667,98.16000000000001,0.5400000000000001,8118.0,0.23999999999999994,0.007898151954412864,51.559777777777775,0.5400000000000001,,,,,,,,,,,,,1059.0,Eyach 3,FC,Seitz,22.81,11.01,3.9,,2.09,,,19.12,1.31,,,0.2389372779021649,,0.285948009825554,1.32,2.51,5.02,,15.23,25.2,40.03,48.3,53.81,4.386687575887553,,,,,,,,,14.000000000000002,8.1,2.9000000000000004,,,,
19,4874.0,Eyach 4,Eyach,2018,2018-01-01,,8.791721,48.381194,8.791721,48.381194,,,epsg:4326,,,0.17,,Blank,Blank,0.0091,Eyach 4,6844.0,8.0,0.25999999999999995,7.537999999999999,17.58,81.98066666666666,0.52,8133.0,0.25999999999999995,0.005668172220342284,23.897222222222222,0.52,,,,,,,,,,,,,1060.0,Eyach 4,FC,Seitz,25.87,14.5,6.7,,2.19,,,23.73,3.63,,,0.22826359553601772,,0.2979182234057026,1.25,4.26,8.91,,23.32,29.59,41.69,49.36,54.48,3.4039468944291564,,,,,,,,,11.799999999999999,9.4,5.7,,,,
