-7.068347177588381047e-01,-1.876765321570393330e-01,1.602389168978238521e-01,-1.265963652049607868e-01
-1.915100697012859510e-01,-2.217789858948550075e-01,-9.027870251722789341e-01,-3.038247752829610349e-01
-4.744170850056842470e-01,-6.640089043328023521e-01,-1.188369125873399296e-01,3.932984780137459002e-01
-8.526548443054460247e-01,3.215568027682921826e-01,-1.281455407950543579e-01,3.306957600311589140e-01
-8.718648791012789667e-01,2.418145124840707649e-01,-9.878387354763576433e-02,3.588884241714228041e-01
-2.607277286801236160e-01,8.442242355836673262e-01,-1.521995226451491323e-01,-1.457575420571499691e-01
8.870589889161368813e-01,8.614322873963575766e-02,-2.055141804362243529e-01,2.970633118066317024e-01
7.868961204421478506e-01,1.760826089355752022e-01,-2.144859717000804356e-01,4.222604983342255203e-01
