,id_x,meas_station_x,sample_id,dp_position,sediment_depth_m_x,idoc_mgl,temp_c,idoc_sat,H_m_x,operator_name_x,comment_x,id_y,meas_station_y,sediment_depth_m_y,kf_ms,slurp_rate_avg_mls,H_m_y,operator_name_y,comment_y
320,9750.0,Lein 1 1-2,Lein 1 1-2,6,0.2899999999999999,0.0,14.6,0.0,0.55,Seitz,,8658.0,Lein 1 1-2,0.2899999999999999,0.000857763151643872,5.136666666666667,0.55,Seitz,
321,9751.0,Lein 1 1-2,Lein 1 1-2,7,0.25999999999999995,0.91,14.6,9.23,0.55,Seitz,,8659.0,Lein 1 1-2,0.25999999999999995,0.000748077637922182,4.463333333333333,0.55,Seitz,
322,9752.0,Lein 1 1-2,Lein 1 1-2,8,0.22999999999999995,1.98,14.57,20.4,0.55,Seitz,,8660.0,Lein 1 1-2,0.22999999999999995,0.000398860178962742,2.3766666666666665,0.55,Seitz,
323,9753.0,Lein 1 1-2,Lein 1 1-2,9,0.19999999999999996,1.89,14.6,19.5,0.55,Seitz,,8661.0,Lein 1 1-2,0.19999999999999996,0.000668700127249299,3.793333333333333,0.55,Seitz,
324,9754.0,Lein 1 1-2,Lein 1 1-2,10,0.16999999999999993,3.12,14.5,32.03,0.55,Seitz,,8662.0,Lein 1 1-2,0.16999999999999993,0.00129390869081351,6.226666666666667,0.55,Seitz,
325,9755.0,Lein 1 1-2,Lein 1 1-2,11,0.13999999999999996,3.33,14.57,33.9,0.55,Seitz,,8663.0,Lein 1 1-2,0.13999999999999996,0.00249853014890399,9.790000000000001,0.55,Seitz,
326,9756.0,Lein 1 1-2,Lein 1 1-2,12,0.10999999999999999,4.87,14.57,50.3,0.55,Seitz,,8664.0,Lein 1 1-2,0.10999999999999999,0.00332492307809277,11.653333333333334,0.55,Seitz,
327,9757.0,Lein 1 1-2,Lein 1 1-2,13,0.07999999999999996,5.21,14.6,55.3,0.55,Seitz,,8665.0,Lein 1 1-2,0.07999999999999996,0.00570159540950734,20.043333333333333,0.55,Seitz,
328,9758.0,Lein 1 1-2,Lein 1 1-2,14,0.04999999999999993,6.5,14.6,67.24,0.55,Seitz,,8666.0,Lein 1 1-2,0.04999999999999993,0.00753157685715871,23.45,0.55,Seitz,
329,9759.0,Lein 1 1-2,Lein 1 1-2,15,0.019999999999999962,7.42,14.6,76.73,0.55,Seitz,,8667.0,Lein 1 1-2,0.019999999999999962,0.012120198830562,32.81666666666667,0.55,Seitz,
330,9760.0,Lein 2 1-1,Lein 2 1-1,1,0.48,0.0,14.5,0.0,0.51,Seitz,,8668.0,Lein 2 1-1,0.48,4.38298857751532e-06,0.05,0.51,Seitz,
331,9761.0,Lein 2 1-1,Lein 2 1-1,2,0.44999999999999996,0.37,14.6,3.5,0.51,Seitz,,8669.0,Lein 2 1-1,0.44999999999999996,9.141410797333e-08,0.0,0.51,Seitz,
332,9762.0,Lein 2 1-1,Lein 2 1-1,3,0.42,1.07,14.6,11.13,0.51,Seitz,,8670.0,Lein 2 1-1,0.42,1.91003668612985e-06,0.02,0.51,Seitz,
333,9763.0,Lein 2 1-1,Lein 2 1-1,4,0.39,2.02,14.7,20.3,0.51,Seitz,,8671.0,Lein 2 1-1,0.39,1.34957834828764e-05,0.135,0.51,Seitz,
334,9764.0,Lein 2 1-1,Lein 2 1-1,5,0.36,1.32,14.5,13.5,0.51,Seitz,,8672.0,Lein 2 1-1,0.36,2.09737442064319e-06,0.02,0.51,Seitz,
335,9765.0,Lein 2 1-1,Lein 2 1-1,6,0.32999999999999996,1.11,14.6,11.1,0.51,Seitz,,8673.0,Lein 2 1-1,0.32999999999999996,2.20533152274554e-06,0.02,0.51,Seitz,
336,9766.0,Lein 2 1-1,Lein 2 1-1,7,0.3,1.55,14.7,16.0,0.51,Seitz,,8674.0,Lein 2 1-1,0.3,2.3247872265939e-06,0.02,0.51,Seitz,
337,9767.0,Lein 2 1-1,Lein 2 1-1,8,0.27,1.77,14.6,18.2,0.51,Seitz,,8675.0,Lein 2 1-1,0.27,0.000453894755428451,3.17,0.51,Seitz,
338,9768.0,Lein 2 1-1,Lein 2 1-1,9,0.24,1.6,14.6,16.9,0.51,Seitz,,8676.0,Lein 2 1-1,0.24,0.000200462181947954,1.3333333333333333,0.51,Seitz,
339,9769.0,Lein 2 1-1,Lein 2 1-1,10,0.20999999999999996,0.97,14.5,9.7,0.51,Seitz,,8677.0,Lein 2 1-1,0.20999999999999996,0.000853662616310163,6.273333333333333,0.51,Seitz,
340,9770.0,Lein 2 1-1,Lein 2 1-1,11,0.18,1.09,14.55,11.1,0.51,Seitz,,8678.0,Lein 2 1-1,0.18,0.00152260656817237,10.493333333333332,0.51,Seitz,
341,9771.0,Lein 2 1-1,Lein 2 1-1,12,0.15000000000000002,3.83,14.6,39.63,0.51,Seitz,,8679.0,Lein 2 1-1,0.15000000000000002,0.00303275309111732,16.383333333333333,0.51,Seitz,
342,9772.0,Lein 2 1-1,Lein 2 1-1,13,0.12,5.66,14.55,58.65,0.51,Seitz,,8680.0,Lein 2 1-1,0.12,0.0040210663372144,19.726666666666663,0.51,Seitz,
343,9773.0,Lein 2 1-1,Lein 2 1-1,14,0.08999999999999997,7.38,14.6,76.55,0.51,Seitz,,8681.0,Lein 2 1-1,0.08999999999999997,0.00398052923010219,20.506666666666668,0.51,Seitz,
344,9774.0,Lein 2 1-1,Lein 2 1-1,15,0.06,8.14,14.6,84.3,0.51,Seitz,,8682.0,Lein 2 1-1,0.06,0.00502233697186886,21.97666666666667,0.51,Seitz,
345,9775.0,Lein 3,Lein 3,1,0.38,,,,0.61,Seitz,,8683.0,Lein 3,0.38,0.00751235987205731,32.77333333333333,0.61,Seitz,
346,9776.0,Lein 3,Lein 3,2,0.35,0.07,14.55,0.6,0.61,Seitz,,8684.0,Lein 3,0.35,0.00199207528872434,16.046666666666663,0.61,Seitz,
347,9777.0,Lein 3,Lein 3,3,0.32,0.05,14.15,0.4,0.61,Seitz,,8685.0,Lein 3,0.32,0.000950750454387401,8.703333333333333,0.61,Seitz,
348,9778.0,Lein 3,Lein 3,4,0.29000000000000004,0.0,14.1,0.0,0.61,Seitz,,8686.0,Lein 3,0.29000000000000004,0.000880355404258955,7.103333333333334,0.61,Seitz,
349,9779.0,Lein 3,Lein 3,5,0.26,0.08,14.0,0.7,0.61,Seitz,,8687.0,Lein 3,0.26,0.000731271026648138,5.34,0.61,Seitz,
350,9780.0,Lein 3,Lein 3,6,0.23,0.22,14.07,2.13,0.61,Seitz,,8688.0,Lein 3,0.23,0.000605441000274481,4.423333333333334,0.61,Seitz,
351,9781.0,Lein 3,Lein 3,7,0.2,0.16,14.0,1.6,0.61,Seitz,,8689.0,Lein 3,0.2,0.000678391645906726,5.123333333333334,0.61,Seitz,
352,9782.0,Lein 3,Lein 3,8,0.17,0.08,14.15,0.7,0.61,Seitz,,8690.0,Lein 3,0.17,0.000906247691339749,6.403333333333333,0.61,Seitz,
353,9783.0,Lein 3,Lein 3,9,0.14,0.24,14.1,2.4,0.61,Seitz,,8691.0,Lein 3,0.14,0.000945160960994482,6.263333333333333,0.61,Seitz,
354,9784.0,Lein 3,Lein 3,10,0.10999999999999999,1.9,14.0,19.1,0.61,Seitz,,8692.0,Lein 3,0.10999999999999999,0.0014357193707362,8.754999999999999,0.61,Seitz,
355,9785.0,Lein 3,Lein 3,11,0.08000000000000002,4.27,14.3,43.7,0.61,Seitz,,8693.0,Lein 3,0.08000000000000002,,,0.61,Seitz,
356,9786.0,Lein 3,Lein 3,12,0.050000000000000044,5.83,14.35,59.6,0.61,Seitz,,8694.0,Lein 3,0.050000000000000044,,,0.61,Seitz,
357,9787.0,Lein 3,Lein 3,13,0.020000000000000018,8.33,14.5,85.55,0.61,Seitz,,8695.0,Lein 3,0.020000000000000018,,,0.61,Seitz,
358,9788.0,Lein 3,Lein 3,14,0.0,9.03,14.6,93.05,0.61,Seitz,,8696.0,Lein 3,0.0,,,0.61,Seitz,
359,9789.0,Lein 3,Lein 3,15,0.0,9.31,14.85,96.55,0.61,Seitz,,8697.0,Lein 3,0.0,,,0.61,Seitz,
360,9790.0,Lein 4 3-2,Lein 4 3-2,1,0.44999999999999996,0.0,14.5,0.0,0.54,Seitz,,8698.0,Lein 4 3-2,0.44999999999999996,7.5090152718693e-07,0.0,0.54,Seitz,
361,9791.0,Lein 4 3-2,Lein 4 3-2,2,0.41999999999999993,0.0,14.6,0.0,0.54,Seitz,,8699.0,Lein 4 3-2,0.41999999999999993,7.78163163809167e-07,0.0,0.54,Seitz,
362,9792.0,Lein 4 3-2,Lein 4 3-2,3,0.38999999999999996,0.0,14.6,0.0,0.54,Seitz,,8700.0,Lein 4 3-2,0.38999999999999996,8.07439844395236e-07,0.0,0.54,Seitz,
363,9793.0,Lein 4 3-2,Lein 4 3-2,4,0.36,0.0,14.6,0.0,0.54,Seitz,,8701.0,Lein 4 3-2,0.36,2.09737614605817e-05,0.25,0.54,Seitz,
364,9794.0,Lein 4 3-2,Lein 4 3-2,5,0.32999999999999996,0.0,14.6,0.0,0.54,Seitz,,8702.0,Lein 4 3-2,0.32999999999999996,2.09506680128936e-05,0.24,0.54,Seitz,
365,9795.0,Lein 4 3-2,Lein 4 3-2,6,0.29999999999999993,0.0,14.6,0.0,0.54,Seitz,,8703.0,Lein 4 3-2,0.29999999999999993,8.82411516762617e-05,0.9700000000000001,0.54,Seitz,
366,9796.0,Lein 4 3-2,Lein 4 3-2,7,0.26999999999999996,0.0,14.6,0.0,0.54,Seitz,,8704.0,Lein 4 3-2,0.26999999999999996,9.49526749225493e-07,0.0,0.54,Seitz,
367,9797.0,Lein 4 3-2,Lein 4 3-2,8,0.23999999999999996,0.0,14.6,0.0,0.54,Seitz,,8705.0,Lein 4 3-2,0.23999999999999996,9.92764686290029e-07,0.0,0.54,Seitz,
368,9798.0,Lein 4 3-2,Lein 4 3-2,9,0.20999999999999996,4.81,14.63,49.93,0.54,Seitz,,8706.0,Lein 4 3-2,0.20999999999999996,4.99084251822153e-05,0.48,0.54,Seitz,
369,9799.0,Lein 4 3-2,Lein 4 3-2,10,0.17999999999999994,6.65,14.6,50.27,0.54,Seitz,,8707.0,Lein 4 3-2,0.17999999999999994,1.09080958751947e-06,0.0,0.54,Seitz,
370,9800.0,Lein 4 3-2,Lein 4 3-2,11,0.14999999999999997,7.57,14.6,78.0,0.54,Seitz,,8708.0,Lein 4 3-2,0.14999999999999997,0.000382705462534682,2.8666666666666667,0.54,Seitz,
371,9801.0,Lein 4 3-2,Lein 4 3-2,12,0.12,7.59,14.6,78.3,0.54,Seitz,,8709.0,Lein 4 3-2,0.12,0.00166813058946954,13.299999999999999,0.54,Seitz,
372,9802.0,Lein 4 3-2,Lein 4 3-2,13,0.08999999999999997,8.32,14.6,85.8,0.54,Seitz,,8710.0,Lein 4 3-2,0.08999999999999997,0.00288446799289049,22.883333333333336,0.54,Seitz,
373,9803.0,Lein 4 3-2,Lein 4 3-2,14,0.05999999999999994,9.1,14.7,94.15,0.54,Seitz,,8711.0,Lein 4 3-2,0.05999999999999994,0.00481763300209552,31.03333333333333,0.54,Seitz,
374,9804.0,Lein 4 3-2,Lein 4 3-2,15,0.02999999999999997,9.24,14.75,95.55,0.54,Seitz,,8712.0,Lein 4 3-2,0.02999999999999997,0.00280293313238216,21.1,0.54,Seitz,
375,9805.0,Rems 1,Rems 1,1,0.44999999999999996,7.57,11.13,71.73,0.54,Seitz,,8398.0,Rems 1,0.44999999999999996,0.00149100611056172,15.459999999999999,0.54,Seitz,
376,9806.0,Rems 1,Rems 1,2,0.41999999999999993,9.49,11.07,89.63,0.54,Seitz,,8399.0,Rems 1,0.41999999999999993,0.00284833322088337,24.396666666666665,0.54,Seitz,
377,9807.0,Rems 1,Rems 1,3,0.38999999999999996,9.68,11.07,91.53,0.54,Seitz,,8400.0,Rems 1,0.38999999999999996,0.00290252239011002,27.326666666666668,0.54,Seitz,
378,9808.0,Rems 1,Rems 1,4,0.36,9.68,11.1,91.53,0.54,Seitz,,8401.0,Rems 1,0.36,0.00579154994280748,43.67666666666667,0.54,Seitz,
379,9809.0,Rems 1,Rems 1,5,0.32999999999999996,9.74,11.2,92.2,0.54,Seitz,,8402.0,Rems 1,0.32999999999999996,0.00610956792701415,44.29,0.54,Seitz,
380,9810.0,Rems 1,Rems 1,6,0.29999999999999993,9.98,11.2,94.6,0.54,Seitz,,8403.0,Rems 1,0.29999999999999993,0.00493664094098745,39.04333333333333,0.54,Seitz,
381,9811.0,Rems 1,Rems 1,7,0.26999999999999996,10.43,11.3,99.13,0.54,Seitz,,8404.0,Rems 1,0.26999999999999996,0.00666539892113932,43.120000000000005,0.54,Seitz,
382,9812.0,Rems 1,Rems 1,8,0.23999999999999996,10.6,11.35,100.95,0.54,Seitz,,8405.0,Rems 1,0.23999999999999996,0.00818329979282933,45.64666666666667,0.54,Seitz,
383,9813.0,Rems 1,Rems 1,9,0.20999999999999996,10.79,11.4,102.75,0.54,Seitz,,8406.0,Rems 1,0.20999999999999996,0.00655323813138027,39.61,0.54,Seitz,
384,9814.0,Rems 1,Rems 1,10,0.17999999999999994,10.92,11.4,103.73,0.54,Seitz,,8407.0,Rems 1,0.17999999999999994,,,0.54,Seitz,
385,9815.0,Rems 1,Rems 1,11,0.14999999999999997,11.03,11.5,105.33,0.54,Seitz,,8408.0,Rems 1,0.14999999999999997,,,0.54,Seitz,
386,9816.0,Rems 1,Rems 1,12,0.12,11.19,11.5,106.93,0.54,Seitz,,8409.0,Rems 1,0.12,,,0.54,Seitz,
387,9817.0,Rems 1,Rems 1,13,0.08999999999999997,11.32,11.5,108.1,0.54,Seitz,,8410.0,Rems 1,0.08999999999999997,,,0.54,Seitz,
388,9818.0,Rems 1,Rems 1,14,0.05999999999999994,11.39,11.5,108.83,0.54,Seitz,,8411.0,Rems 1,0.05999999999999994,,,0.54,Seitz,
389,9819.0,Rems 1,Rems 1,15,0.02999999999999997,11.52,11.55,110.2,0.54,Seitz,,8412.0,Rems 1,0.02999999999999997,,,0.54,Seitz,
390,9820.0,Rems 2,Rems 2,1,0.48,4.49,11.75,43.0,0.51,Seitz,,8413.0,Rems 2,0.48,0.00336997232833009,33.25,0.51,Seitz,
391,9821.0,Rems 2,Rems 2,2,0.44999999999999996,5.24,11.7,50.05,0.51,Seitz,,8414.0,Rems 2,0.44999999999999996,0.00310927917857084,33.90333333333333,0.51,Seitz,
392,9822.0,Rems 2,Rems 2,3,0.42,8.08,11.75,77.85,0.51,Seitz,,8415.0,Rems 2,0.42,0.00281117407833206,25.75,0.51,Seitz,
393,9823.0,Rems 2,Rems 2,4,0.39,9.22,11.8,88.6,0.51,Seitz,,8416.0,Rems 2,0.39,0.00283012229043947,29.69666666666667,0.51,Seitz,
394,9824.0,Rems 2,Rems 2,5,0.36,9.61,11.8,92.45,0.51,Seitz,,8417.0,Rems 2,0.36,0.00322461488177844,30.25,0.51,Seitz,
395,9825.0,Rems 2,Rems 2,6,0.32999999999999996,10.17,11.85,98.0,0.51,Seitz,,8418.0,Rems 2,0.32999999999999996,0.00383072445419267,36.745000000000005,0.51,Seitz,
396,9826.0,Rems 2,Rems 2,7,0.3,10.27,11.9,98.9,0.51,Seitz,,8419.0,Rems 2,0.3,0.00364616827669845,32.47,0.51,Seitz,
397,9827.0,Rems 2,Rems 2,8,0.27,10.51,11.85,101.3,0.51,Seitz,,8420.0,Rems 2,0.27,0.00443944597741521,36.50333333333334,0.51,Seitz,
398,9828.0,Rems 2,Rems 2,9,0.24,11.03,11.85,106.15,0.51,Seitz,,8421.0,Rems 2,0.24,0.00515328599434296,39.46333333333333,0.51,Seitz,
399,9829.0,Rems 2,Rems 2,10,0.20999999999999996,11.32,11.95,109.45,0.51,Seitz,,8422.0,Rems 2,0.20999999999999996,0.00552281504374107,35.88333333333333,0.51,Seitz,
400,9830.0,Rems 2,Rems 2,11,0.18,11.7,12.0,112.9,0.51,Seitz,,8423.0,Rems 2,0.18,0.0051244428680371,37.14,0.51,Seitz,
401,9831.0,Rems 2,Rems 2,12,0.15000000000000002,11.96,11.95,115.4,0.51,Seitz,,8424.0,Rems 2,0.15000000000000002,0.00646777666080691,39.10666666666666,0.51,Seitz,
402,9832.0,Rems 2,Rems 2,13,0.12,11.96,12.1,115.95,0.51,Seitz,,8425.0,Rems 2,0.12,0.00647473265874129,38.54666666666667,0.51,Seitz,
403,9833.0,Rems 2,Rems 2,14,0.08999999999999997,11.96,12.1,116.05,0.51,Seitz,,8426.0,Rems 2,0.08999999999999997,0.00686438758575945,38.9,0.51,Seitz,
404,9834.0,Rems 2,Rems 2,15,0.06,11.99,12.3,116.8,0.51,Seitz,,8427.0,Rems 2,0.06,,,0.51,Seitz,
405,9835.0,Rems 5,Rems 5,1,0.47,0.85,13.8,8.3,0.52,Seitz,,8443.0,Rems 5,0.47,0.00470726959951684,43.14666666666667,0.52,Seitz,
406,9836.0,Rems 5,Rems 5,2,0.43999999999999995,0.38,13.0,3.65,0.52,Seitz,,8444.0,Rems 5,0.43999999999999995,0.00424112308534722,38.17333333333333,0.52,Seitz,
407,9837.0,Rems 5,Rems 5,3,0.41,0.4,12.9,3.8,0.52,Seitz,,8445.0,Rems 5,0.41,0.00351840186238922,37.04333333333333,0.52,Seitz,
408,9838.0,Rems 5,Rems 5,4,0.38,0.74,12.9,7.15,0.52,Seitz,,8446.0,Rems 5,0.38,0.00468515295814473,44.11666666666667,0.52,Seitz,
409,9839.0,Rems 5,Rems 5,5,0.35,0.91,13.0,8.95,0.52,Seitz,,8447.0,Rems 5,0.35,0.00393758489525526,33.24333333333333,0.52,Seitz,
410,9840.0,Rems 5,Rems 5,6,0.31999999999999995,1.44,13.05,14.2,0.52,Seitz,,8448.0,Rems 5,0.31999999999999995,0.00555867173994619,40.306666666666665,0.52,Seitz,
411,9841.0,Rems 5,Rems 5,7,0.29,2.0,13.05,19.8,0.52,Seitz,,8449.0,Rems 5,0.29,0.00339878807783998,27.596666666666664,0.52,Seitz,
412,9842.0,Rems 5,Rems 5,8,0.26,,,,0.52,Seitz,,8450.0,Rems 5,0.26,,,0.52,Seitz,
413,9843.0,Rems 5,Rems 5,9,0.22999999999999998,3.42,13.2,33.85,0.52,Seitz,,8451.0,Rems 5,0.22999999999999998,0.0028686581216068,24.276666666666667,0.52,Seitz,
414,9844.0,Rems 5,Rems 5,10,0.19999999999999996,4.67,13.25,46.35,0.52,Seitz,,8452.0,Rems 5,0.19999999999999996,0.0032854366457033,21.473333333333333,0.52,Seitz,
415,9845.0,Rems 5,Rems 5,11,0.16999999999999998,7.12,13.25,70.85,0.52,Seitz,,8453.0,Rems 5,0.16999999999999998,0.00380287065296622,26.87,0.52,Seitz,
416,9846.0,Rems 5,Rems 5,12,0.14,9.1,13.43,90.97,0.52,Seitz,,8454.0,Rems 5,0.14,0.00337091232055512,23.596666666666664,0.52,Seitz,
417,9847.0,Rems 5,Rems 5,13,0.10999999999999999,10.57,13.4,105.5,0.52,Seitz,,8455.0,Rems 5,0.10999999999999999,0.004061965761653,22.88,0.52,Seitz,
418,9848.0,Rems 5,Rems 5,14,0.07999999999999996,10.62,13.55,106.25,0.52,Seitz,,8456.0,Rems 5,0.07999999999999996,0.00261392982971941,14.693333333333333,0.52,Seitz,
419,9849.0,Rems 5,Rems 5,15,0.04999999999999999,11.89,13.6,119.3,0.52,Seitz,,8457.0,Rems 5,0.04999999999999999,0.00283160752641881,16.529999999999998,0.52,Seitz,
420,9850.0,Rems 6,Rems 6,1,0.44999999999999996,1.92,13.65,18.8,0.54,Seitz,,8458.0,Rems 6,0.44999999999999996,0.00133765741023044,12.99,0.54,Seitz,
421,9851.0,Rems 6,Rems 6,2,0.41999999999999993,2.64,13.35,25.65,0.54,Seitz,,8459.0,Rems 6,0.41999999999999993,0.00131714042812619,14.083333333333334,0.54,Seitz,
422,9852.0,Rems 6,Rems 6,3,0.38999999999999996,3.69,13.4,41.9,0.54,Seitz,,8460.0,Rems 6,0.38999999999999996,0.00134086660937106,12.003333333333332,0.54,Seitz,
423,9853.0,Rems 6,Rems 6,4,0.36,4.88,13.4,47.5,0.54,Seitz,,8461.0,Rems 6,0.36,0.00107042674456881,10.0,0.54,Seitz,
424,9854.0,Rems 6,Rems 6,5,0.32999999999999996,5.98,13.45,58.45,0.54,Seitz,,8462.0,Rems 6,0.32999999999999996,0.00076043380672306,7.396666666666667,0.54,Seitz,
425,9855.0,Rems 6,Rems 6,6,0.29999999999999993,8.59,13.5,83.85,0.54,Seitz,,8463.0,Rems 6,0.29999999999999993,0.000951827885978015,7.553333333333334,0.54,Seitz,
426,9856.0,Rems 6,Rems 6,7,0.26999999999999996,8.75,13.5,85.5,0.54,Seitz,,8464.0,Rems 6,0.26999999999999996,0.00152357106537788,12.959999999999999,0.54,Seitz,
427,9857.0,Rems 6,Rems 6,8,0.23999999999999996,9.66,13.55,94.65,0.54,Seitz,,8465.0,Rems 6,0.23999999999999996,0.00150995938173569,10.605,0.54,Seitz,
428,9858.0,Rems 6,Rems 6,9,0.20999999999999996,10.23,13.55,99.9,0.54,Seitz,,8466.0,Rems 6,0.20999999999999996,0.00137884306213916,9.976666666666667,0.54,Seitz,
429,9859.0,Rems 6,Rems 6,10,0.17999999999999994,11.06,13.5,107.3,0.54,Seitz,,8467.0,Rems 6,0.17999999999999994,0.00129206117412187,8.153333333333334,0.54,Seitz,
430,9860.0,Rems 6,Rems 6,11,0.14999999999999997,11.68,13.75,114.85,0.54,Seitz,,8468.0,Rems 6,0.14999999999999997,0.000882760415189316,6.196666666666666,0.54,Seitz,
431,9861.0,Rems 6,Rems 6,12,0.12,11.97,13.65,117.25,0.54,Seitz,,8469.0,Rems 6,0.12,0.000946027327004728,6.166666666666667,0.54,Seitz,
432,9862.0,Rems 6,Rems 6,13,0.08999999999999997,12.19,13.85,121.4,0.54,Seitz,,8470.0,Rems 6,0.08999999999999997,,,0.54,Seitz,
433,9863.0,Rems 6,Rems 6,14,0.05999999999999994,12.23,14.1,121.2,0.54,Seitz,,8471.0,Rems 6,0.05999999999999994,0.000293563748858662,1.55,0.54,Seitz,
434,9864.0,Rems 6,Rems 6,15,0.02999999999999997,12.3,14.05,121.35,0.54,Seitz,,8472.0,Rems 6,0.02999999999999997,0.000642214925537512,3.1633333333333327,0.54,Seitz,
435,9865.0,Rems 7,Rems 7,1,0.47,3.16,14.3,31.25,0.52,Seitz,,8473.0,Rems 7,0.47,0.00165658172531889,17.59,0.52,Seitz,
436,9866.0,Rems 7,Rems 7,2,0.43999999999999995,3.2,13.95,31.4,0.52,Seitz,,8474.0,Rems 7,0.43999999999999995,0.000670100705898189,7.153333333333333,0.52,Seitz,
437,9867.0,Rems 7,Rems 7,3,0.41,3.33,13.85,32.65,0.52,Seitz,,8475.0,Rems 7,0.41,0.000942532706323801,9.463333333333333,0.52,Seitz,
438,9868.0,Rems 7,Rems 7,4,0.38,3.79,14.0,37.35,0.52,Seitz,,8476.0,Rems 7,0.38,0.00173170814334882,16.686666666666664,0.52,Seitz,
439,9869.0,Rems 7,Rems 7,5,0.35,4.23,13.95,41.55,0.52,Seitz,,8477.0,Rems 7,0.35,0.00117962461015103,11.253333333333332,0.52,Seitz,
440,9870.0,Rems 7,Rems 7,6,0.31999999999999995,4.62,14.0,45.45,0.52,Seitz,,8478.0,Rems 7,0.31999999999999995,0.00201629352481065,16.916666666666668,0.52,Seitz,
441,9871.0,Rems 7,Rems 7,7,0.29,5.91,14.17,58.73,0.52,Seitz,,8479.0,Rems 7,0.29,0.0037498053523646,25.143333333333334,0.52,Seitz,
442,9872.0,Rems 7,Rems 7,8,0.26,5.85,14.15,57.85,0.52,Seitz,,8480.0,Rems 7,0.26,0.00190506227731507,15.253333333333332,0.52,Seitz,
443,9873.0,Rems 7,Rems 7,9,0.22999999999999998,8.61,14.2,85.4,0.52,Seitz,,8481.0,Rems 7,0.22999999999999998,0.00444948326931362,31.67,0.52,Seitz,
444,9874.0,Rems 7,Rems 7,10,0.19999999999999996,10.18,14.4,101.3,0.52,Seitz,,8482.0,Rems 7,0.19999999999999996,0.00369871714386138,27.11,0.52,Seitz,
445,9875.0,Rems 7,Rems 7,11,0.16999999999999998,11.38,14.45,114.0,0.52,Seitz,,8483.0,Rems 7,0.16999999999999998,0.00300322325024775,18.786666666666665,0.52,Seitz,
446,9876.0,Rems 7,Rems 7,12,0.14,11.89,14.5,119.0,0.52,Seitz,,8484.0,Rems 7,0.14,0.00316100561399872,19.99,0.52,Seitz,
447,9877.0,Rems 7,Rems 7,13,0.10999999999999999,12.22,14.55,122.65,0.52,Seitz,,8485.0,Rems 7,0.10999999999999999,0.00527575239882751,23.570000000000004,0.52,Seitz,
448,9878.0,Rems 7,Rems 7,14,0.07999999999999996,12.38,14.55,124.35,0.52,Seitz,,8486.0,Rems 7,0.07999999999999996,0.00668167233456054,32.01,0.52,Seitz,
449,9879.0,Rems 7,Rems 7,15,0.04999999999999999,12.47,14.75,125.75,0.52,Seitz,,8487.0,Rems 7,0.04999999999999999,,,0.52,Seitz,
450,9880.0,Wieslauf 1,Wieslauf 1,1,0.44999999999999996,,,,0.54,Seitz,,8488.0,Wieslauf 1,0.44999999999999996,,,0.54,Seitz,
451,9881.0,Wieslauf 1,Wieslauf 1,2,0.41999999999999993,6.8,11.95,65.15,0.54,Seitz,,8489.0,Wieslauf 1,0.41999999999999993,0.000678526534039027,5.486666666666667,0.54,Seitz,
452,9882.0,Wieslauf 1,Wieslauf 1,3,0.38999999999999996,,,,0.54,Seitz,,8490.0,Wieslauf 1,0.38999999999999996,0.000312365039100474,2.4033333333333338,0.54,Seitz,
453,9883.0,Wieslauf 1,Wieslauf 1,4,0.36,9.55,11.8,91.6,0.54,Seitz,,8491.0,Wieslauf 1,0.36,0.000224629774639921,1.9266666666666667,0.54,Seitz,
454,9884.0,Wieslauf 1,Wieslauf 1,5,0.32999999999999996,10.12,11.8,96.9,0.54,Seitz,,8492.0,Wieslauf 1,0.32999999999999996,0.000872386486353016,6.960000000000001,0.54,Seitz,
455,9885.0,Wieslauf 1,Wieslauf 1,6,0.29999999999999993,9.96,11.8,94.95,0.54,Seitz,,8493.0,Wieslauf 1,0.29999999999999993,0.0016522366695068,10.223333333333333,0.54,Seitz,
456,9886.0,Wieslauf 1,Wieslauf 1,7,0.26999999999999996,10.64,12.0,102.45,0.54,Seitz,,8494.0,Wieslauf 1,0.26999999999999996,0.00120623043866596,8.223333333333334,0.54,Seitz,
457,9887.0,Wieslauf 1,Wieslauf 1,8,0.23999999999999996,10.74,11.85,103.1,0.54,Seitz,,8495.0,Wieslauf 1,0.23999999999999996,0.00226360062983047,12.106666666666667,0.54,Seitz,
458,9888.0,Wieslauf 1,Wieslauf 1,9,0.20999999999999996,10.88,11.95,104.6,0.54,Seitz,,8496.0,Wieslauf 1,0.20999999999999996,0.00280250208728693,17.19333333333333,0.54,Seitz,
459,9889.0,Wieslauf 1,Wieslauf 1,10,0.17999999999999994,10.97,12.1,105.8,0.54,Seitz,,8497.0,Wieslauf 1,0.17999999999999994,0.00390098745516844,18.650000000000002,0.54,Seitz,
460,9890.0,Wieslauf 1,Wieslauf 1,11,0.14999999999999997,11.16,11.9,107.4,0.54,Seitz,,8498.0,Wieslauf 1,0.14999999999999997,0.00240457427715382,10.636666666666665,0.54,Seitz,
461,9891.0,Wieslauf 1,Wieslauf 1,12,0.12,11.18,11.85,107.2,0.54,Seitz,,8499.0,Wieslauf 1,0.12,0.0036603654107088,15.713333333333333,0.54,Seitz,
462,9892.0,Wieslauf 1,Wieslauf 1,13,0.08999999999999997,11.26,11.95,108.0,0.54,Seitz,,8500.0,Wieslauf 1,0.08999999999999997,0.00369698254761465,14.366666666666667,0.54,Seitz,
